book,chapter,verse,clause.n,phrase.n,phrase.trans,preps,num.preps,subs,num.subs,quants,num.quants,advbs,num.advbs,pdp.pattern,domain,verb.lex,verb.tense,position.at.vb,position.at.cl,cl.dependency
Genesis,31,44,431044,662108,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,31,48,431058,662154,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,I
Genesis,32,1,431085,662241,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,CKM[,wayq,2,4,I
Genesis,32,11,431129,662366,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,HJH[,perf,2,2,I
Genesis,32,14,431138,662399,B H LJLH H HW>,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs-art-prde,N,LJN[,wayq,2,4,I
Genesis,32,21,431170,662479,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,R>H[,impf,2,2,I
Genesis,32,22,431173,662492,B H LJLH H HW>,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs-art-prde,N,ø,ø,2,4,I
Genesis,32,23,431174,662496,B H LJLH,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs,N,QWM[,wayq,2,3,I
Genesis,32,33,431216,662618,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,D,>KL[,impf,2,6,I
Genesis,33,7,431247,662701,>XR,ø,0,ø,0,ø,0,>XR/,1,advb,N,NGC[,perf,2,2,I
Genesis,33,13,431280,662792,JWM >XD,ø,0,JWM/,1,>XD/,1,ø,0,subs-subs,Q,DPQ[,weqt,2,3,I
Genesis,33,16,431291,662827,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,CWB[,wayq,2,3,I
Genesis,34,25,431400,663164,B H JWM H CLJCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,HJH[,wayq,2,3,I
Genesis,35,3,431444,663288,B JWM YRH,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,4,D
Genesis,35,20,431514,663506,<D H JWM,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs,N,ø,ø,2,3,I
Genesis,37,20,431721,664109,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,37,34,431797,664321,JWM RB,ø,0,JWM/,1,ø,0,ø,0,subs-adjv,N,>BL[,wayq,2,4,I
Genesis,38,1,431807,664348,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,HJH[,wayq,2,3,I
Genesis,38,24,431915,664666,K MN CLC XDC,K|MN,2,CLC/,1,CLC/,1,ø,0,prep-prep-subs-subs,N,HJH[,wayq,2,3,I
Genesis,38,30,431953,664763,>XR,ø,0,ø,0,ø,0,>XR/,1,advb,N,JY>[,perf,2,2,I
Genesis,39,7,431983,664869,>XR H DBR H >LH,>XR/,1,DBR/,1,ø,0,ø,0,prep-art-subs-art-prde,N,HJH[,wayq,2,3,I
Genesis,39,10,432000,664923,JWM JWM,ø,0,ø,0,ø,0,JWM/|JWM/,2,advb-advb,N,DBR[,infc,2,3,D
Genesis,39,11,432004,664934,K H JWM H ZH,K,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,HJH[,wayq,2,3,I
Genesis,40,1,432067,665110,>XR H DBR H >LH,>XR/,1,DBR/,1,ø,0,ø,0,prep-art-subs-art-prde,N,HJH[,wayq,2,3,I
Genesis,40,4,432074,665137,JWM,ø,0,JWM/,1,ø,0,ø,0,subs,N,HJH[,wayq,2,3,I
Genesis,40,5,432076,665145,B LJLH >XD,B,1,LJLH/,1,>XD/,1,ø,0,prep-subs-subs,N,ø,ø,2,3,I
Genesis,40,6,432080,665157,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,BW>[,wayq,2,5,I
Genesis,40,7,432086,665174,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,4,I
Genesis,40,13,432109,665241,B <WD CLC JWM,B,1,<WD/,1,CLC/,1,ø,0,prep-subs-subs-subs,Q,NF>[,impf,2,1,I
Genesis,40,19,432134,665319,B <WD CLC JWM,B,1,<WD/,1,CLC/,1,ø,0,prep-subs-subs-subs,Q,NF>[,impf,2,1,I
Genesis,40,20,432137,665335,B H JWM H CLJCJ JWM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv-subs,N,HJH[,wayq,2,3,I
Genesis,41,1,432147,665370,MN QY CNH JWM,MN,1,QY/,1,ø,0,ø,0,prep-subs-subs-subs,N,HJH[,wayq,2,3,I
Genesis,41,3,432152,665390,>XR,>XR/,1,ø,0,ø,0,ø,0,prep,N,ø,ø,2,5,I
Genesis,41,8,432163,665430,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,HJH[,wayq,2,3,I
Genesis,41,9,432172,665457,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,4,I
Genesis,41,11,432175,665468,B LJLH >XD,B,1,LJLH/,1,>XD/,1,ø,0,prep-subs-subs,N,XLM[,wayq,2,4,I
Genesis,41,27,432236,665639,>XR,>XR/,1,ø,0,ø,0,ø,0,prep,Q,ø,ø,2,3,D
Genesis,41,31,432249,665679,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,JD<[,impf,2,7,I
Genesis,41,33,432255,665698,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,41,34,432260,665714,B CB< CNH H FB<,B,1,CB</,1,CB</,1,ø,0,prep-subs-subs-art-subs,Q,XMC[,weqt,2,4,I
Genesis,41,36,432265,665731,L CB< CNH H R<B,L,1,CB</,1,CB</,1,ø,0,prep-subs-subs-art-subs,Q,HJH[,weqt,2,6,I
Genesis,41,47,432300,665856,B CB< CNH H FB<,B,1,CB</,1,CB</,1,ø,0,prep-subs-subs-art-subs,N,<FH[,wayq,2,4,I
Genesis,42,13,432399,666141,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,I
Genesis,42,17,432420,666194,CLC JWM,ø,0,CLC/,1,CLC/,1,ø,0,subs-subs,N,>SP[,wayq,2,5,I
Genesis,42,18,432421,666199,B H JWM H CLJCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,>MR[,wayq,2,5,I
Genesis,42,32,432492,666399,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,I
Genesis,43,9,432576,666646,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,XV>[,weqt,2,4,I
Genesis,43,16,432608,666745,B H YHRJM,B,1,YHRJM/,1,ø,0,ø,0,prep-art-subs,Q,>KL[,impf,2,5,I
Genesis,43,25,432648,666867,B H YHRJM,B,1,YHRJM/,1,ø,0,ø,0,prep-art-subs,N,BW>[,infc,2,3,D
Genesis,44,10,432740,667120,GM <TH,ø,0,ø,0,ø,0,GM|<TH,2,advb-advb,Q,ø,ø,2,1,I
Genesis,44,28,432831,667377,<D HNH,<D,1,ø,0,ø,0,HNH==,1,prep-advb,N,R>H[,perf,2,4,I
Genesis,44,30,432835,667391,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,44,32,432848,667429,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,XV>[,weqt,2,4,I
Genesis,44,33,432849,667431,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,45,5,432879,667524,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,45,6,432884,667542,CNH,ø,0,CNH/,1,ø,0,ø,0,subs,Q,ø,ø,2,3,I
Genesis,45,8,432890,667564,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,45,15,432921,667653,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,N,DBR[,perf,2,2,I
Genesis,46,34,433073,668099,MN N<WRJM W <D <TH,MN|<D,2,N<WRJM/,1,ø,0,<TH,1,prep-subs-conj-prep-advb,Q,HJH[,perf,2,4,I
Genesis,47,4,433095,668159,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,47,17,433142,668318,B H CNH H HJ>,B,1,CNH/,1,ø,0,ø,0,prep-art-subs-art-prde,N,NHL[,wayq,2,5,I
Genesis,47,18,433144,668325,B H CNH H CNJ,B,1,CNH/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,BW>[,wayq,2,4,I
Genesis,47,23,433170,668414,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,QNH[,perf,2,4,I
Genesis,47,24,433173,668424,B H TBW>H,B,1,TBW>H/,1,ø,0,ø,0,prep-art-subs,Q,HJH[,weqt,2,3,I
Genesis,47,26,433182,668455,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,FJM[,wayq,2,6,I
Genesis,47,28,433189,668479,CB< <FRH CNH,ø,0,CB</,1,CB</|<FRH/,2,ø,0,subs-subs-subs,N,XJH[,wayq,2,5,I
Genesis,48,1,433208,668538,>XR H DBR H >LH,>XR/,1,DBR/,1,ø,0,ø,0,prep-art-subs-art-prde,N,HJH[,wayq,2,3,I
Genesis,48,5,433225,668591,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,48,6,433232,668610,>XR,>XR/,1,ø,0,ø,0,ø,0,prep,Q,JLD[,perf,2,3,D
Genesis,48,7,433236,668625,B <WD KBRH >RY,B,1,<WD/,1,ø,0,ø,0,prep-subs-subs-subs,Q,MWT[,perf,2,6,D
Genesis,48,20,433301,668818,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,BRK[,wayq,2,3,I
Genesis,49,1,433317,668869,B >XRJT H JWM,B,1,>XRJT/,1,ø,0,ø,0,prep-subs-art-subs,Q,QR>=[,impf,2,4,D
Genesis,49,4,433329,668889,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,XLL[,perf,2,1,I
Genesis,49,27,433411,669087,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,>KL[,impf,2,1,I
Genesis,49,27,433412,669091,L H <RB,L,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,XLQ[,impf,2,2,I
Genesis,50,3,433447,669197,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,N,BKH[,wayq,2,5,I
Genesis,50,5,433460,669229,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,50,10,433478,669281,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,N,<FH[,wayq,2,5,I
Genesis,50,16,433501,669357,L PNH MWT,L,1,PNH/,1,ø,0,ø,0,prep-subs-subs,Q,YWH[,perf,2,3,I
Genesis,50,17,433506,669370,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,50,20,433520,669409,K H JWM H ZH,K,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,<FH[,infc,2,2,D
Genesis,50,21,433522,669413,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Genesis,50,22,433528,669432,M>H W <FR CNH,ø,0,M>H/|<FR=/,2,M>H/|<FR=/,2,ø,0,subs-conj-subs-subs,N,XJH[,wayq,2,4,I
Exodus,2,2,433620,669716,CLC JRX,ø,0,CLC/,1,CLC/,1,ø,0,subs-subs,N,YPN[,wayq,2,3,I
Exodus,2,11,433662,669842,B H JWM H HM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,HJH[,wayq,2,3,I
Exodus,2,13,433673,669874,B H JWM H CNJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,JY>[,wayq,2,3,I
Exodus,2,18,433706,669957,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,1,I
Exodus,2,23,433723,670007,B H JWM H RB H HM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv-art-prde,N,HJH[,wayq,2,3,I
Exodus,3,9,433772,670149,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,3,10,433776,670163,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,3,15,433807,670254,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,3,I
Exodus,3,18,433823,670299,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,3,20,433833,670330,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,CLX[,impf,2,2,I
Exodus,4,12,433898,670531,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,5,1,433997,670810,>XR,ø,0,ø,0,ø,0,>XR/,1,advb,?,BW>[,perf,2,2,I
Exodus,5,5,434018,670873,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,3,I
Exodus,5,6,434020,670882,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,YWH[,wayq,2,4,I
Exodus,5,8,434029,670904,TMWL CLCWM,ø,0,TMWL/,1,ø,0,ø,0,subs-subs,Q,ø,ø,2,4,D
Exodus,5,14,434057,670987,GM TMWL GM H JWM,ø,0,TMWL/|JWM/,2,ø,0,GM|GM,2,advb-subs-advb-art-subs,Q,KLH[,perf,2,5,I
Exodus,5,18,434074,671027,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,6,1,434102,671100,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,R>H[,impf,2,1,I
Exodus,6,28,434182,671348,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,N,HJH[,wayq,2,3,I
Exodus,7,15,434242,671538,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,HLK[,impv,2,3,I
Exodus,7,16,434254,671569,<D KH,<D,1,ø,0,ø,0,KH,1,prep-advb,Q,CM<[,perf,2,3,I
Exodus,8,5,434330,671804,L MTJ,L,1,ø,0,ø,0,ø,0,prep-inrg,Q,<TR[,impf,2,1,I
Exodus,8,6,434334,671814,L MXR,L,1,MXR/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,1,I
Exodus,8,16,434373,671941,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,CKM[,impv,2,2,I
Exodus,8,18,434385,671978,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,PLH[,weqt,2,3,I
Exodus,8,19,434391,671996,L MXR,L,1,MXR/,1,ø,0,ø,0,prep-subs,Q,HJH[,impf,2,1,I
Exodus,8,25,434419,672079,MXR,ø,0,ø,0,ø,0,MXR/,1,advb,Q,SWR[,weqt,2,5,I
Exodus,8,28,434429,672111,GM B H P<M H Z>T,B,1,P<M/,1,ø,0,GM,1,advb-prep-art-subs-art-prde,N,KBD[,wayq,2,5,I
Exodus,9,5,434448,672162,MXR,ø,0,ø,0,ø,0,MXR/,1,advb,Q,<FH[,impf,2,1,I
Exodus,9,6,434449,672171,MN MXRT,MN,1,MXRT/,1,ø,0,ø,0,prep-subs,N,<FH[,wayq,2,5,I
Exodus,9,14,434481,672280,B H P<M H Z>T,B,1,P<M/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,2,I
Exodus,9,15,434485,672294,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,CLX[,perf,2,2,I
Exodus,9,18,434494,672320,K H <T MXR,K,1,<T/,1,ø,0,MXR/,1,prep-art-subs-advb,Q,ø,ø,2,3,I
Exodus,9,18,434495,672327,L MN H JWM W <D <TH,L|MN|<D,3,JWM/,1,ø,0,<TH,1,prep-prep-art-subs-conj-prep-advb,Q,HJH[,perf,2,6,D
Exodus,9,19,434497,672330,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,10,3,434580,672589,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,M>N[,perf,2,1,I
Exodus,10,4,434584,672605,MXR,ø,0,ø,0,ø,0,MXR/,1,advb,Q,ø,ø,2,4,I
Exodus,10,7,434600,672650,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,HJH[,impf,2,1,I
Exodus,10,7,434603,672661,VRM,ø,0,ø,0,ø,0,VRM/,1,advb,Q,JD<[,impf,2,2,I
Exodus,10,13,434632,672747,KL H JWM H HW> W KL H LJLH,ø,0,KL/|KL/,2,ø,0,ø,0,subs-art-subs-art-prde-conj-subs-art-subs,N,NHG[,perf,2,6,I
Exodus,10,14,434638,672762,L PNH,L,1,PNH/,1,ø,0,ø,0,prep-subs,N,HJH[,perf,2,1,I
Exodus,10,14,434639,672769,>XR,>XR/,1,ø,0,ø,0,ø,0,prep,D,HJH[,impf,2,2,I
Exodus,10,17,434649,672801,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Exodus,10,22,434666,672864,CLC JWM,ø,0,CLC/,1,CLC/,1,ø,0,subs-subs,N,HJH[,wayq,2,5,I
Exodus,10,23,434667,672874,CLC JWM,ø,0,CLC/,1,CLC/,1,ø,0,subs-subs,N,R>H[,perf,2,3,I
Exodus,10,28,434696,672946,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,MWT[,impf,2,2,I
Exodus,11,1,434704,672968,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,CLX[,impf,2,1,I
Exodus,11,4,434715,673004,K XYWT H LJLH,K,1,XYWT/,1,ø,0,ø,0,prep-subs-art-subs,Q,ø,ø,2,1,I
Exodus,11,8,434731,673055,>XR KN,>XR/,1,ø,0,ø,0,KN,1,prep-advb,Q,JY>[,impf,2,2,I
Exodus,12,6,434757,673143,BJN H <RB,BJN/,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,CXV[,weqt,2,5,I
Exodus,12,8,434761,673157,B H LJLH H ZH,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,>KL[,weqt,2,4,I
Exodus,12,10,434766,673175,<D BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-subs,Q,JTR[,impf,2,5,I
Exodus,12,10,434768,673180,<D BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,4,D
Exodus,12,12,434775,673204,B H LJLH H ZH,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,<BR[,weqt,2,4,I
Exodus,12,14,434786,673246,L DWR,L,1,DWR/,1,ø,0,ø,0,prep-subs,Q,XGG[,weqt,2,5,I
Exodus,12,15,434788,673249,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,>KL[,impf,2,1,I
Exodus,12,15,434789,673252,>K B H JWM H R>CWN,B,1,JWM/,1,ø,0,>K,1,advb-prep-art-subs-art-adjv,Q,CBT[,impf,2,1,I
Exodus,12,16,434793,673267,B H JWM H R>CWN,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Exodus,12,16,434794,673270,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,HJH[,impf,2,2,I
Exodus,12,17,434799,673290,B <YM H JWM H ZH,B,1,<YM/,1,ø,0,ø,0,prep-subs-art-subs-art-prde,Q,JY>[,perf,2,2,I
Exodus,12,17,434800,673297,L DWR,L,1,DWR/,1,ø,0,ø,0,prep-subs,Q,CMR[,weqt,2,4,I
Exodus,12,19,434802,673308,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,MY>[,impf,2,1,I
Exodus,12,22,434818,673364,<D BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-subs,Q,JY>[,impf,2,5,I
Exodus,12,24,434827,673390,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,CMR[,weqt,2,6,I
Exodus,12,29,434847,673446,B XYJ H LJLH,B,1,XYJ/,1,ø,0,ø,0,prep-subs-art-subs,N,HJH[,wayq,2,3,I
Exodus,12,30,434851,673459,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,N,QWM[,wayq,2,4,I
Exodus,12,31,434855,673474,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,N,QR>[,wayq,2,4,I
Exodus,12,41,434894,673579,B <YM H JWM H ZH,B,1,<YM/,1,ø,0,ø,0,prep-subs-art-subs-art-prde,N,HJH[,wayq,2,3,I
Exodus,12,42,434898,673593,L DWR,L,1,DWR/,1,ø,0,ø,0,prep-subs,N,ø,ø,2,6,I
Exodus,12,44,434904,673610,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,>KL[,impf,2,1,I
Exodus,12,48,434913,673645,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,QRB[,impf,2,2,I
Exodus,12,51,434922,673673,B <YM H JWM H ZH,B,1,<YM/,1,ø,0,ø,0,prep-subs-art-subs-art-prde,N,HJH[,wayq,2,3,I
Exodus,13,5,434939,673727,B H XDC H ZH,B,1,XDC=/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,<BD[,weqt,2,4,I
Exodus,13,6,434940,673728,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,>KL[,impf,2,1,I
Exodus,13,6,434941,673732,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Exodus,13,7,434942,673737,>T CB< H JWM,>T,1,CB</,1,CB</,1,ø,0,prep-subs-art-subs,Q,>KL[,impf,2,3,I
Exodus,13,8,434945,673752,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,NGD[,weqt,2,4,I
Exodus,13,10,434952,673777,MN JWM JWM,MN,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,CMR[,weqt,2,5,I
Exodus,13,14,434966,673820,MXR,ø,0,ø,0,ø,0,MXR/,1,advb,Q,C>L[,impf,2,4,I
Exodus,13,21,434997,673920,JWMM,ø,0,ø,0,ø,0,JWMM,1,advb,N,ø,ø,2,1,I
Exodus,13,21,434999,673925,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,N,ø,ø,2,2,I
Exodus,13,21,435001,673930,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,N,HLK[,infc,2,2,D
Exodus,13,22,435002,673934,JWMM,ø,0,ø,0,ø,0,JWMM,1,advb,D,MWC[,impf,2,4,I
Exodus,13,22,435003,673937,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,D,ø,ø,2,3,I
Exodus,14,13,435060,674106,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,<FH[,impf,2,4,D
Exodus,14,13,435062,674111,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,R>H[,perf,2,4,D
Exodus,14,13,435061,674116,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JSP[,impf,2,4,I
Exodus,14,20,435089,674199,KL H LJLH,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,N,QRB[,perf,2,6,I
Exodus,14,21,435091,674210,KL H LJLH,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,N,HLK[,wayq,2,6,I
Exodus,14,24,435098,674238,B >CMRT H BQR,B,1,>CMRT/,1,ø,0,ø,0,prep-subs-art-subs,N,HJH[,wayq,2,3,I
Exodus,14,27,435111,674283,BQR,ø,0,ø,0,ø,0,BQR=/,1,advb,N,PNH[,infc,2,2,D
Exodus,14,30,435121,674321,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,JC<[,wayq,2,4,I
Exodus,15,1,435128,674345,>Z,ø,0,ø,0,ø,0,>Z,1,advb,D,CJR[,impf,2,1,I
Exodus,15,18,435199,674500,L <WLM W <D,L,1,<WLM/|<D/,2,ø,0,ø,0,prep-subs-conj-subs,Q,MLK[,impf,2,3,I
Exodus,15,22,435211,674548,CLC JWM,ø,0,CLC/,1,CLC/,1,ø,0,subs-subs,N,HLK[,wayq,2,3,I
Exodus,16,1,435240,674643,B XMC <FR JWM L H XDC H CNJ,B|L,2,XMC/,1,XMC/|<FR/,2,ø,0,prep-subs-subs-subs-prep-art-subs-art-adjv,N,BW>[,wayq,2,5,I
Exodus,16,5,435258,674696,B H JWM H CCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,HJH[,weqt,2,3,I
Exodus,16,5,435262,674706,JWM JWM,ø,0,JWM/|JWM/,2,ø,0,ø,0,subs-subs,Q,LQV[,impf,2,3,D
Exodus,16,8,435274,674739,B H <RB,B,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,NTN[,infc,2,4,I
Exodus,16,8,435276,674744,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,ø,ø,2,3,I
Exodus,16,12,435298,674795,BJN H <RB,BJN/,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,>KL[,impf,2,1,I
Exodus,16,12,435299,674799,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,FB<[,impf,2,2,I
Exodus,16,13,435302,674809,B H <RB,B,1,<RB/,1,ø,0,ø,0,prep-art-subs,N,HJH[,wayq,2,3,I
Exodus,16,13,435305,674817,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,HJH[,perf,2,2,I
Exodus,16,19,435339,674905,<D BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-subs,Q,JTR[,impf,2,4,D
Exodus,16,20,435341,674914,<D BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-subs,N,JTR[,wayq,2,5,I
Exodus,16,21,435345,674927,B H BQR B H BQR,B|B,2,BQR=/,1,ø,0,ø,0,prep-art-subs-prep-art-subs,N,LQV[,wayq,2,4,I
Exodus,16,22,435350,674937,B H JWM H CCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,LQV[,perf,2,1,I
Exodus,16,23,435356,674955,MXR,ø,0,ø,0,ø,0,MXR/,1,advb,Q,ø,ø,2,3,I
Exodus,16,23,435361,674968,<D H BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,NWX[,impv,2,6,I
Exodus,16,24,435362,674972,<D H BQR,<D,1,BQR=/,1,ø,0,ø,0,prep-art-subs,N,NWX[,wayq,2,4,I
Exodus,16,25,435367,674988,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,>KL[,impv,2,2,I
Exodus,16,25,435368,674991,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,I
Exodus,16,25,435369,674993,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,MY>[,impf,2,1,I
Exodus,16,26,435370,674997,CC JWM,ø,0,CC/,1,CC/,1,ø,0,subs-subs,Q,LQV[,impf,2,1,I
Exodus,16,26,435371,675000,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Exodus,16,27,435374,675007,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,N,JY>[,perf,2,1,I
