book,chapter,verse,clause.n,time.n,domain,num.time.phrases,verb.tense,num.preps,preps,num.subs,subs,num.quants,quants,pdp.tags
Exodus,12,6,434756,673137,Q,2,weqt,1,<D,1,>RB</,2,>RB</|<FR/,prep-subs-subs-subs
Exodus,12,6,434756,673138,Q,2,weqt,1,L,1,XDC=/,0,NA,prep-art-subs-art-prde
Exodus,12,6,434757,673143,Q,1,weqt,1,BJN/,1,<RB/,0,NA,prep-art-subs
Exodus,12,8,434761,673157,Q,1,weqt,1,B,1,LJLH/,0,NA,prep-art-subs-art-prde
Exodus,12,10,434766,673175,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-subs
Exodus,12,12,434775,673204,Q,1,weqt,1,B,1,LJLH/,0,NA,prep-art-subs-art-prde
Exodus,12,14,434786,673246,Q,1,weqt,1,L,1,DWR/,0,NA,prep-subs
Exodus,12,15,434788,673249,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,12,15,434789,673252,Q,1,impf,1,B,1,JWM/,0,NA,advb-prep-art-subs-art-adjv
Exodus,12,16,434794,673270,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,12,17,434799,673290,Q,1,perf,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Exodus,12,17,434800,673297,Q,1,weqt,1,L,1,DWR/,0,NA,prep-subs
Exodus,12,18,434801,673300,Q,4,impf,1,B,1,>RB</,2,>RB</|<FR/,prep-subs-subs-subs
Exodus,12,18,434801,673301,Q,4,impf,1,L,1,XDC=/,0,NA,prep-art-subs
Exodus,12,18,434801,673305,Q,4,impf,1,<D,1,JWM/,2,>XD/|<FRJM/,prep-subs-art-subs-conj-subs
Exodus,12,18,434801,673306,Q,4,impf,1,L,1,XDC=/,0,NA,prep-art-subs
Exodus,12,19,434802,673308,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,12,22,434818,673364,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-subs
Exodus,12,24,434827,673390,Q,1,weqt,1,<D,1,<WLM/,0,NA,prep-subs
Exodus,12,29,434847,673446,N,1,wayq,1,B,1,XYJ/,0,NA,prep-subs-art-subs
Exodus,12,30,434851,673459,N,1,wayq,0,NA,0,NA,0,NA,advb
Exodus,12,31,434855,673474,N,1,wayq,0,NA,0,NA,0,NA,advb
Exodus,12,41,434894,673579,N,1,wayq,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Exodus,12,44,434904,673610,Q,1,impf,0,NA,0,NA,0,NA,advb
Exodus,12,48,434913,673645,Q,1,impf,0,NA,0,NA,0,NA,advb
Exodus,12,51,434922,673673,N,1,wayq,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Exodus,13,5,434939,673727,Q,1,weqt,1,B,1,XDC=/,0,NA,prep-art-subs-art-prde
Exodus,13,6,434940,673728,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,13,7,434942,673737,Q,1,impf,1,>T,1,CB</,1,CB</,prep-subs-art-subs
Exodus,13,8,434945,673752,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Exodus,13,10,434952,673777,Q,1,weqt,1,MN,1,JWM/,0,NA,prep-subs-subs
Exodus,13,14,434966,673820,Q,1,impf,0,NA,0,NA,0,NA,advb
Exodus,13,21,435001,673930,N,1,infc,0,NA,0,NA,0,NA,advb-conj-advb
Exodus,13,22,435002,673934,D,1,impf,0,NA,0,NA,0,NA,advb
Exodus,14,13,435060,674106,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
Exodus,14,13,435061,674116,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
Exodus,14,13,435062,674111,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Exodus,14,20,435089,674199,N,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
Exodus,14,21,435091,674210,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
Exodus,14,24,435098,674238,N,1,wayq,1,B,1,>CMRT/,0,NA,prep-subs-art-subs
Exodus,14,27,435111,674283,N,1,infc,0,NA,0,NA,0,NA,advb
Exodus,14,30,435121,674321,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Exodus,15,1,435128,674345,D,1,impf,0,NA,0,NA,0,NA,advb
Exodus,15,18,435199,674500,Q,1,impf,1,L,2,<WLM/|<D/,0,NA,prep-subs-conj-subs
Exodus,15,22,435211,674548,N,1,wayq,0,NA,1,CLC/,1,CLC/,subs-subs
Exodus,16,1,435240,674643,N,1,wayq,2,B|L,1,XMC/,2,XMC/|<FR/,prep-subs-subs-subs-prep-art-subs-art-adjv
Exodus,16,5,435258,674696,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,16,5,435262,674706,Q,1,impf,0,NA,2,JWM/|JWM/,0,NA,subs-subs
Exodus,16,8,435274,674739,Q,1,infc,1,B,1,<RB/,0,NA,prep-art-subs
Exodus,16,12,435298,674795,Q,1,impf,1,BJN/,1,<RB/,0,NA,prep-art-subs
Exodus,16,12,435299,674799,Q,1,impf,1,B,1,BQR=/,0,NA,prep-art-subs
Exodus,16,13,435302,674809,N,1,wayq,1,B,1,<RB/,0,NA,prep-art-subs
Exodus,16,13,435305,674817,N,1,perf,1,B,1,BQR=/,0,NA,prep-art-subs
Exodus,16,19,435339,674905,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-subs
Exodus,16,20,435341,674914,N,1,wayq,1,<D,1,BQR=/,0,NA,prep-subs
Exodus,16,21,435345,674927,N,1,wayq,2,B|B,1,BQR=/,0,NA,prep-art-subs-prep-art-subs
Exodus,16,22,435350,674937,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,16,23,435361,674968,Q,1,impv,1,<D,1,BQR=/,0,NA,prep-art-subs
Exodus,16,24,435362,674972,N,1,wayq,1,<D,1,BQR=/,0,NA,prep-art-subs
Exodus,16,25,435367,674988,Q,1,impv,0,NA,1,JWM/,0,NA,art-subs
Exodus,16,25,435369,674993,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
Exodus,16,26,435370,674997,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,16,27,435374,675007,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,16,28,435378,675018,Q,1,perf,1,<D,0,NA,0,NA,prep-inrg
Exodus,16,29,435385,675041,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,16,30,435386,675045,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,16,35,435403,675108,N,1,perf,0,NA,1,>RB</,1,>RB</,subs-subs
Exodus,18,2,435488,675375,N,1,wayq,1,>XR/,1,CLWXJM/,0,NA,prep-subs
Exodus,18,13,435529,675498,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
Exodus,18,13,435532,675508,N,1,wayq,2,MN|<D,1,BQR=/,0,NA,prep-art-subs-prep-art-subs
Exodus,18,22,435567,675620,Q,1,weqt,1,B,1,KL/,0,NA,prep-subs-subs
Exodus,18,26,435583,675671,N,1,perf,1,B,1,KL/,0,NA,prep-subs-subs
Exodus,19,1,435588,675687,N,2,perf,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Exodus,19,1,435588,675691,N,2,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Exodus,19,9,435624,675810,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
Exodus,19,10,435628,675824,Q,1,weqt,0,NA,2,JWM/|MXR/,0,NA,art-subs-conj-subs
Exodus,19,11,435630,675831,Q,1,weqt,1,L,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,19,11,435631,675833,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,19,15,435651,675893,Q,1,impv,1,L,1,CLC/,1,CLC/,prep-subs-subs
Exodus,19,16,435653,675899,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,20,9,435720,676091,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,20,11,435725,676107,Q,1,perf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,20,11,435727,676115,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,21,2,435779,676278,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,21,2,435780,676281,Q,1,impf,1,B,1,CBJ<J/,0,NA,prep-art-subs
Exodus,21,6,435795,676337,Q,1,weqt,1,L,1,<WLM/,0,NA,prep-subs
Exodus,21,21,435844,676481,Q,1,impf,0,NA,2,JWM/|JWM/,0,NA,subs-conj-subs
Exodus,22,29,436009,676991,D,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,22,29,436010,676994,D,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,23,10,436041,677092,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,23,11,436043,677099,Q,1,impf,0,NA,1,CBJ<J/,0,NA,art-subs
Exodus,23,12,436048,677114,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,23,12,436049,677118,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,23,14,436056,677142,Q,1,impf,1,B,1,CNH/,0,NA,prep-art-subs
Exodus,23,15,436058,677145,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,23,29,436105,677303,Q,1,impf,1,B,1,CNH/,1,>XD/,prep-subs-subs
Exodus,24,4,436132,677396,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
Exodus,24,16,436178,677537,N,1,wayq,0,NA,1,CC/,1,CC/,subs-subs
Exodus,24,16,436179,677541,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,24,18,436183,677559,N,1,wayq,0,NA,2,>RB</|>RB</,2,>RB</|>RB</,subs-subs-conj-subs-subs
Exodus,25,30,436259,677810,Q,1,weqt,0,NA,0,NA,0,NA,advb
Exodus,27,21,436446,678398,Q,1,impf,2,MN|<D,1,<RB/,0,NA,prep-subs-prep-subs
Exodus,28,29,436515,678623,Q,1,weqt,0,NA,0,NA,0,NA,advb
Exodus,28,30,436520,678639,Q,1,weqt,0,NA,0,NA,0,NA,advb
Exodus,28,38,436545,678718,Q,1,weqt,0,NA,0,NA,0,NA,advb
Exodus,29,30,436655,679081,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,29,34,436668,679124,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-art-subs
Exodus,29,35,436675,679142,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,29,36,436676,679148,Q,1,impf,1,L,1,JWM/,0,NA,prep-art-subs
Exodus,29,37,436681,679159,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,29,39,436689,679184,Q,1,impf,1,B,1,BQR=/,0,NA,prep-art-subs
Exodus,29,39,436690,679188,Q,1,impf,1,BJN/,1,<RB/,0,NA,prep-art-subs
Exodus,29,41,436693,679197,Q,1,impf,1,BJN/,1,<RB/,0,NA,prep-art-subs
Exodus,30,7,436730,679314,Q,1,impf,2,B|B,1,BQR=/,0,NA,prep-art-subs-prep-art-subs
Exodus,30,8,436733,679322,Q,1,infc,1,BJN/,1,<RB/,0,NA,prep-art-subs
Exodus,30,10,436738,679340,Q,1,weqt,1,B,1,>XD/,1,>XD/,subs-prep-art-subs
Exodus,30,10,436739,679342,Q,1,impf,1,B,1,>XD/,1,>XD/,subs-prep-art-subs
Exodus,31,15,436863,679695,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,31,17,436871,679723,Q,1,perf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,32,6,436909,679829,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
Exodus,32,13,436958,679956,Q,1,weqt,1,L,1,<WLM/,0,NA,prep-subs
Exodus,32,28,437031,680162,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Exodus,32,29,437033,680169,Q,1,impv,0,NA,1,JWM/,0,NA,art-subs
Exodus,32,29,437035,680177,Q,1,infc,0,NA,1,JWM/,0,NA,art-subs
Exodus,32,30,437036,680181,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
Exodus,33,5,437085,680317,Q,1,impf,0,NA,1,RG</,1,>XD/,subs-subs
Exodus,34,2,437184,680604,Q,1,impv,1,L,1,BQR=/,0,NA,prep-art-subs
Exodus,34,2,437185,680607,Q,1,weqt,1,B,1,BQR=/,0,NA,prep-art-subs
Exodus,34,4,437191,680635,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
Exodus,34,11,437226,680739,Q,1,ptca,0,NA,1,JWM/,0,NA,art-subs
Exodus,34,18,437249,680811,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Exodus,34,18,437250,680816,Q,1,perf,1,L,1,MW<D/,0,NA,prep-subs-subs-art-subs
Exodus,34,18,437251,680818,Q,1,perf,1,B,1,XDC=/,0,NA,prep-subs-art-subs
Exodus,34,21,437260,680844,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,34,21,437261,680847,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,34,21,437262,680849,Q,1,impf,2,B|B,2,XRJC/|QYJR/,0,NA,prep-art-subs-conj-prep-art-subs
Exodus,34,28,437278,680909,N,1,wayq,0,NA,2,>RB</|>RB</,2,>RB</|>RB</,subs-subs-conj-subs-subs
Exodus,34,32,437296,680965,N,1,perf,1,>XR/,0,NA,0,NA,prep-advb
Exodus,35,2,437319,681030,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Exodus,35,2,437320,681034,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Exodus,35,3,437323,681048,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-art-subs
Exodus,36,3,437405,681270,N,1,perf,2,B|B,1,BQR=/,0,NA,prep-art-subs-prep-art-subs
Exodus,40,2,437771,682377,Q,2,impf,1,B,1,JWM/,0,NA,prep-subs-art-subs-art-adjv
Exodus,40,2,437771,682378,Q,2,impf,2,B|L,1,>XD/,1,>XD/,prep-subs-prep-art-subs
Exodus,40,15,437807,682501,Q,1,infc,1,L,1,DWR/,0,NA,prep-subs
Exodus,40,17,437813,682514,N,3,perf,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Exodus,40,17,437813,682515,N,3,perf,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Exodus,40,17,437813,682516,N,3,perf,2,B|L,1,>XD/,1,>XD/,prep-subs-prep-art-subs
Exodus,40,37,437863,682707,D,1,impf,1,<D,1,JWM/,0,NA,prep-subs
Exodus,40,38,437866,682716,D,1,impf,0,NA,0,NA,0,NA,advb
Leviticus,5,24,438268,684009,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Leviticus,6,5,438294,684091,Q,1,weqt,2,B|B,1,BQR=/,0,NA,prep-art-subs-prep-art-subs
Leviticus,6,13,438321,684170,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Leviticus,7,15,438414,684407,?,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Leviticus,7,15,438415,684412,?,1,impf,1,<D,1,BQR=/,0,NA,prep-subs
Leviticus,7,16,438417,684417,?,1,impf,1,B,1,JWM/,0,NA,prep-subs
Leviticus,7,18,438424,684440,?,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,7,36,438484,684616,N,1,perf,1,B,1,JWM/,0,NA,prep-subs
Leviticus,7,38,438490,684630,N,1,perf,1,B,1,JWM/,0,NA,prep-subs
Leviticus,8,33,438593,684985,Q,2,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,8,33,438593,684986,Q,2,impf,1,<D,1,JWM/,0,NA,prep-subs
Leviticus,8,33,438595,684990,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,8,34,438596,684995,Q,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Leviticus,8,35,438600,685004,Q,2,impf,0,NA,0,NA,0,NA,advb-conj-advb
Leviticus,8,35,438600,685005,Q,2,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,9,1,438606,685025,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,9,4,438618,685053,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Leviticus,10,19,438756,685502,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Leviticus,10,19,438758,685513,Q,1,weqt,0,NA,1,JWM/,0,NA,art-subs
Leviticus,11,24,438833,685712,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,25,438837,685722,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,27,438849,685759,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,28,438853,685768,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,31,438860,685791,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,32,438866,685809,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,39,438895,685894,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,40,438898,685903,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,11,40,438901,685912,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,12,2,438942,686019,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,12,3,438944,686023,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,12,4,438945,686027,Q,1,impf,0,NA,2,CLC/|CLC/,2,CLC/|CLC/,subs-subs-conj-subs-subs
Leviticus,12,5,438950,686045,Q,1,weqt,0,NA,1,CBW</,0,NA,subs
Leviticus,12,5,438951,686048,Q,1,impf,0,NA,2,CC/|CC/,2,CC/|CC/,subs-subs-conj-subs-subs
Leviticus,13,4,438980,686149,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,5,438981,686153,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,13,5,438984,686166,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,6,438985,686172,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,13,14,439020,686280,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs
Leviticus,13,21,439052,686374,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,26,439076,686451,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,27,439077,686455,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,13,31,439100,686531,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,32,439101,686536,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,13,33,439108,686562,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,34,439109,686568,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,13,35,439117,686595,Q,1,impf,1,>XR/,1,VHRH/,0,NA,prep-subs
Leviticus,13,46,439159,686708,Q,1,impf,0,NA,1,KL/,0,NA,subs-subs
Leviticus,13,50,439172,686745,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,13,51,439173,686749,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,13,54,439188,686794,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,14,2,439216,686870,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Leviticus,14,8,439237,686936,Q,1,impf,0,NA,0,NA,0,NA,advb
Leviticus,14,8,439238,686942,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,14,9,439239,686945,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,14,10,439245,686961,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,14,19,439272,687058,Q,1,impf,0,NA,0,NA,0,NA,advb
Leviticus,14,23,439287,687109,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,14,36,439327,687245,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
Leviticus,14,38,439333,687269,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,14,39,439334,687273,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,14,46,439360,687360,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,5,439406,687496,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,6,439411,687512,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,7,439415,687524,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,8,439419,687538,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,10,439422,687555,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,10,439428,687567,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,11,439434,687587,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,14,439443,687619,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,15,16,439453,687657,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,17,439457,687669,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,18,439461,687682,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,19,439465,687692,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,15,19,439466,687701,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,21,439475,687727,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,22,439480,687743,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,23,439485,687757,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,24,439488,687770,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,15,25,439492,687782,Q,2,impf,0,NA,1,JWM/,0,NA,subs-adjv
Leviticus,15,25,439492,687783,Q,2,impf,1,B,1,<T/,0,NA,prep-nega-subs-subs
Leviticus,15,25,439494,687788,Q,1,impf,0,NA,1,KL/,0,NA,subs-subs-subs-subs
Leviticus,15,26,439497,687797,Q,1,impf,0,NA,1,KL/,0,NA,subs-subs-subs
Leviticus,15,27,439504,687823,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,15,28,439507,687833,Q,1,impf,0,NA,0,NA,0,NA,advb
Leviticus,15,29,439508,687836,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,16,1,439524,687896,N,1,wayq,1,>XR/,1,MWT/,1,CNJM/,prep-subs-subs-subs-nmpr
Leviticus,16,2,439529,687910,Q,1,impf,1,B,1,KL/,0,NA,prep-subs-subs
Leviticus,16,26,439620,688206,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
Leviticus,16,28,439628,688233,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
Leviticus,16,29,439630,688240,Q,1,impf,3,B|B|L,1,XDC=/,0,NA,prep-art-subs-art-adjv-prep-art-subs-prep-art-subs
Leviticus,16,30,439633,688252,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Leviticus,16,34,439648,688299,Q,1,infc,1,B,1,>XD/,1,>XD/,subs-prep-art-subs
Leviticus,17,15,439717,688506,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,18,18,439776,688663,Q,1,infc,1,B,1,XJJM/,0,NA,prep-subs
Leviticus,19,6,439832,688831,Q,1,impf,1,B,1,JWM/,0,NA,prep-subs-subs
Leviticus,19,7,439836,688845,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,19,13,439860,688915,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-subs
Leviticus,19,23,439900,689048,Q,1,impf,0,NA,1,CLC/,1,CLC/,subs-subs
Leviticus,19,24,439902,689055,Q,1,impf,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Leviticus,19,25,439904,689062,Q,1,impf,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Leviticus,22,6,440176,689854,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs
Leviticus,22,7,440181,689869,Q,1,impf,0,NA,0,NA,0,NA,advb
Leviticus,22,27,440250,690083,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,22,27,440251,690086,Q,1,impf,1,MN,1,JWM/,0,NA,prep-subs-art-subs-conj-advb
Leviticus,22,28,440253,690095,Q,1,impf,1,B,1,JWM/,1,>XD/,prep-subs-subs
Leviticus,22,30,440256,690103,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Leviticus,22,30,440257,690108,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-subs
Leviticus,23,3,440277,690156,Q,1,impf,0,NA,1,CC/,1,CC/,subs-subs
Leviticus,23,6,440285,690180,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,23,7,440286,690183,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,23,8,440288,690194,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,23,11,440300,690229,Q,1,impf,1,MN,1,MXRT/,0,NA,prep-subs-art-subs
Leviticus,23,12,440301,690234,Q,1,weqt,1,B,1,JWM/,0,NA,prep-subs
Leviticus,23,14,440307,690253,Q,1,impf,1,<D,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Leviticus,23,16,440313,690267,Q,1,impf,2,<D|MN,1,MXRT/,0,NA,prep-prep-subs-art-subs-art-adjv
Leviticus,23,21,440326,690315,Q,1,weqt,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Leviticus,23,28,440349,690382,Q,1,impf,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Leviticus,23,29,440353,690394,Q,1,impf,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Leviticus,23,30,440356,690403,Q,1,impf,1,B,1,<YM/,0,NA,prep-subs-art-subs-art-prde
Leviticus,23,32,440362,690419,Q,1,impf,5,B|L|B|MN|<D,1,TC</,1,TC</,prep-subs-prep-art-subs-prep-art-subs-prep-subs-prep-subs
Leviticus,23,36,440370,690438,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,23,36,440371,690442,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,23,39,440380,690469,Q,2,impf,2,B|L,1,XMC/,2,XMC/|<FR/,advb-prep-subs-subs-subs-prep-art-subs-art-adjv
Leviticus,23,39,440380,690474,Q,2,impf,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,23,40,440384,690483,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Leviticus,23,40,440385,690488,Q,1,weqt,0,NA,1,CB</,1,CB</,subs-subs
Leviticus,23,41,440386,690493,Q,1,weqt,1,B,1,CB</,1,CB</,subs-subs-prep-art-subs
